date,yclose-cPOC,yclose_cVAH,yclose_cVAL,yclose_cLVN,cVAH_cPOC,cPOC_cVAL,maxhD5_yclose,yclose_minlD5,close_POC,close_cPOC,close_VAH,close_cVAH,close_VAL,close_cVAL,close_LVN,close_cLVN,dH_maxhD5,dL_minlD5,close_yclose,open_yclose,nextClose_nextOpen,nextClose_close
20190701,-163.2285714,-179.6,-92.28571429,-119.5714286,16.37142857,70.94285714,183.8,7.2,96.78428571,-241.6785714,27.82714286,-258.05,131.2628571,-170.7357143,138.1585714,-198.0214286,-229.1,-279.45,-78.45,-45.3,6.7,-186.7
20190702,-406.4128571,-433.2957143,-298.8814286,-177.9085714,26.88285714,107.5314286,429.1,41.35,-28.08428571,-454.3628571,-43.39857143,-481.2457143,-0.518571429,-346.8314286,-18.89571429,-225.8585714,-405.25,-42,-47.95,-26.55,-57.5,-29.95
20190703,-426.6385714,-455.9214286,-89.88571429,-192.725,29.28285714,336.7528571,448.95,63.5,44.6,-421.6885714,23.48,-450.9714286,69.24,-84.93571429,-15.24,-187.775,-406,-16.75,4.95,-0.55,29.65,24.9
20190704,-483.04,-513.28,-59.68,-256.24,30.24,423.36,507,22.2,-28.15142857,-426.14,-39.12285714,-456.38,-8.402857143,-2.78,2.568571429,-199.34,-394,58.4,56.9,58.25,-33.3,-2.2
20190705,19.86571429,-70.68285714,80.23142857,-85.77428571,90.54857143,60.36571429,418.1,110.1,13.96,32.96571429,7.548571428,-57.58285714,49.22285714,93.33142857,-21.30285714,-72.67428571,-355.8,60.2,13.1,0.1,1.05,-8
20190708,-11.43714286,-45.73428571,40.00857143,-54.30857143,34.29714286,51.44571429,223.2,76.9,7.255714286,10.31285714,-2.412857143,-23.98428571,36.26142857,61.75857143,12.09,-32.55857143,-170.25,45.25,21.75,37.25,73.55,90.35
20190709,24.34857143,-0.28,58.82857143,-29.83428571,24.62857143,34.48,57.2,115.2,-53.81857143,14.19857143,-68.11142857,-10.43,-42.38428571,48.67857143,-30.95,-39.98428571,27.95,100.3,-10.15,0.25,30.05,103.5
20190710,78.57,61.39714286,152.9857143,90.01857143,17.17285714,74.41571429,11.35,189,-28.17142857,70.77,-35.24285714,53.59714286,-15.44285714,145.1857143,-21.1,82.21857143,23.15,174,-7.8,-10.5,-38.95,-47.85
20190711,97.19285714,46.26428571,153.2142857,107.3785714,50.92857143,56.02142857,14.95,163.3,18.1,70.94285714,-0.8,20.01428571,22.3,126.9642857,34.9,81.12857143,-28.3,76.45,-26.25,-36.25,-199,-219.1
20190712,-28.93571429,-84.95714286,21.99285714,1.621428571,56.02142857,50.92857143,90.15,88.1,198.1685714,3.914285714,136.0814286,-52.10714286,225.7628571,54.84285714,129.1828571,34.47142857,-49.85,-113.05,32.85,28.85,-55.75,-284
20190715,-202.3542857,-252.2914286,-127.4485714,-69.18857143,49.93714286,74.90571429,260.3,31,18.80142857,-262.2042857,13.30428571,-312.1414286,40.79,-187.2985714,-5.935714286,-129.0385714,-285.55,-90.45,-59.85,-25.25,-31.2,-35.4
20190716,-285.9214286,-340.4571429,-122.3142857,-220.4785714,54.53571429,163.6071429,341.3,40.45,-0.385714286,-284.0214286,-20.38571429,-338.5571429,13.9,-120.4142857,-23.24285714,-218.5785714,-287.3,-5.55,1.9,16.95,-40.85,-74.8
20190717,-347.6442857,-358.71,-26.73857143,-236.9871429,11.06571429,320.9057143,355.55,31.75,104.8857143,-342.1442857,64.57857143,-353.21,104.8857143,-21.23857143,97.55714286,-231.4871429,-337.45,-78.4,5.5,-17.8,-38.05,-91.25
20190718,-80.80285714,-368.2371429,-43.31142857,-30.81428571,287.4342857,37.49142857,385.9,51.5,18.34,-77.70285714,-27.23428571,-365.1371429,46.38571429,-40.21142857,-20.22285714,-27.71428571,-310.15,4.55,3.1,10.95,35.85,53.8
20190719,-106.6457143,-142.29,-11.59428571,-154.1714286,35.64428571,95.05142857,391.45,24.4,-35.63285714,-76.64571429,-55.10285714,-112.29,-21.72571429,18.40571429,-13.38142857,-124.1714286,-298.95,19.55,30,48.15,-85.05,-57.05
20190722,-18.59714286,-39.18571429,58.61,38.02142857,20.58857143,77.20714286,71.75,108.4,56.21571429,-36.34714286,30.70714286,-56.93571429,111.4842857,40.86,73.22142857,20.27142857,-82.8,-51.45,-17.75,-26,-148,-216.25
20190723,-37.7,-123.0728571,-11.43142857,-77.10285714,85.37285714,26.26857143,181.05,48.8,6.491428571,-34.65,-47.2,-120.0228571,30.35428571,-8.381428571,78.08,-74.05285714,-117,-95.95,3.05,25.05,69.45,-100
20190724,-160.2714286,-191.7742857,-89.39,-50.01142857,31.50285714,70.88142857,253.85,21.8,-32.65571429,-184.8714286,-47.83857143,-216.3742857,9.097142857,-113.99,12.89285714,-74.61142857,-190.9,-48.1,-24.6,-43.45,-71.45,-50.45
20190725,-140.5857143,-205.1357143,-66.81428571,-48.37142857,64.55,73.77142857,226.85,95.9,57.68571429,-190.2857143,1.314285714,-254.8357143,74.59714286,-116.5142857,40.77428571,-98.07142857,-256.45,-131,-49.7,-29.6,79.6,-58.7
20190726,-197.4042857,-311.4214286,-70.71857143,-146.73,114.0171429,126.6857143,317.55,125.85,16.42571429,-284.3042857,-78.03428571,-398.3214286,36.66714286,-157.6185714,-57.79285714,-233.63,-222.15,-14.9,-86.9,-86.95,-128.05,-44.05
20190729,-199.8642857,-275.0785714,-11.82857143,-74.50714286,75.21428571,188.0357143,305.35,133.4,135.67,-195.4142857,123.2757143,-270.6285714,172.8528571,-7.378571429,108.45,-70.05714286,-300.9,-79.05,4.45,4.45,128.05,-60.5
20190730,-131.4814286,-241.6185714,6.19,-103.9471429,110.1371429,137.6714286,393,88.85,-39.88714286,-131.7314286,-83.30714286,-241.8685714,-27.48142857,5.94,-48.3,-104.1971429,-236.4,28.35,-0.25,-60.5,176.1,177.25
20190731,-56.69,-169.1414286,35.31571429,-36.24428571,112.4514286,92.00571429,201.4,156.4,5.01,-105.24,-13.92,-217.6914286,23.94,-13.23428571,-61.975,-84.79428571,-77.55,59.4,-48.55,-66.65,11.05,204.05
20190801,149.0685714,50.00571429,194.0971429,77.02285714,99.06285714,45.02857143,49.35,265.85,-28.5,168.5685714,-67.5,69.50571429,-16.5,213.5971429,-19.5,96.52285714,60.65,270.85,19.5,35,-211.1,-174.6
20190802,208.6614286,90.53714286,283.8314286,26.10571429,118.1242857,75.17,63.95,311.9,17.97285714,183.5114286,-39.61428571,65.38714286,62.76285714,258.6814286,43.56714286,0.955714286,-49,102.9,-25.15,9.95,12.9,-81.9
20190805,7.511428571,-153.5671429,82.68142857,-89.13571429,161.0785714,75.17,265.1,110.75,-90.53714286,40.11142857,-127.6342857,-120.9671429,-81.26285714,115.2814286,-34.89142857,-56.53571429,-84.85,128.7,32.6,81.2,101.85,111.35
20190806,70.71428571,-68.28571429,130.2857143,11.14285714,139,59.57142857,171,176.5,-99.34857143,22.11428571,-128.0457143,-116.8857143,-51.52,81.68571429,-61.08571429,-37.45714286,-89.3,90.8,-48.6,-52,-20.9,98.6
20190808,-13.9,-113.3557143,49.39,58.43142857,99.45571429,63.29,121.15,195.3,-36.22857143,23.25,-46.47571429,-76.20571429,-2.071428571,86.54,28.67,95.58142857,-31.45,165.45,37.15,21.05,-22.9,-62
20190809,-4.172857143,-82.15857143,34.82,58.21571429,77.98571429,38.99285714,121,151.95,34.24285714,-14.52285714,11.26,-92.50857143,62.97142857,24.47,25.62428571,47.86571429,-104.9,67.5,-10.35,-2.1,-77.55,-115.7
20190813,-30.6,-51.3,45.3,10.8,20.7,75.9,114.55,126.95,-7.794285714,-55.6,-23.52,-76.3,62.97142857,20.3,27.58857143,-14.2,-112.35,-8.45,-25,-23.5,-179.3,-280.9
20190814,-126.1228571,-147.5471429,-33.28428571,-161.83,21.42428571,92.83857143,215.6,34.35,48.3,-163.6728571,1.1,-185.0971429,66,-70.83428571,30.6,-199.38,-234.95,-191.5,-37.55,-25.55,148.1,-43.4
20190816,-292.5371429,-406.0528571,-204.2471429,-179.0214286,113.5157143,88.29,420.45,21,-98.39285714,-343.6371429,-171.3542857,-457.1528571,-45.33,-255.3471429,-38.69714286,-230.1214286,-272.1,-62.8,-51.1,-24.2,99.6,368
20190819,-166.4642857,-296.1285714,-7.985714286,-51.20714286,129.6642857,158.4785714,296.55,207.7,-119.1642857,-106.7142857,-156.5357143,-236.3785714,49.00714286,51.76428571,-35.07857143,8.542857143,-79.55,97.7,59.75,93.4,27.7,202.95
20190820,31.82857143,-29.71428571,191.84,142.6057143,61.54285714,160.0114286,30.1,400.7,-7.762857143,75.42857143,-24.72571429,13.88571429,3.545714286,235.44,-4.935714286,186.2057143,54.85,386.7,43.6,42,-51.25,-38.95
20190821,266.8914286,86.50714286,377.8971429,211.3885714,180.3842857,111.0057143,15.25,470.4,44.23,253.0914286,10.55,72.70714286,82.12,364.0971429,61.07,197.5885714,-1.6,336.7,-13.8,-13.8,-101.75,-156.4
20190822,201.8414286,-6.294285714,382.2257143,104.7114286,208.1357143,180.3842857,80.3,405.35,78.93857143,198.4414286,45.02142857,-9.694285714,94.01285714,378.8257143,97.78142857,101.3114286,-83.7,270.05,-3.4,-3.4,61.1,18.75
20190823,-166.9471429,-180.8228571,13.43714286,55.06428571,13.87571429,180.3842857,185.45,300.2,4.835714286,-87.29714286,-48.59285714,-101.1728571,79.63571429,93.08714286,52.92142857,134.7142857,-55.95,242.7,79.65,59.4,-231.7,-199.95
20190826,-38.45428571,-49.53857143,94.55714286,116.7257143,11.08428571,133.0114286,64.95,323,129.28,-47.55428571,109.42,-58.63857143,162.38,85.45714286,89.56,107.6257143,-74.05,82.2,-9.1,-9.1,43.35,-179.15
20190827,-109.9142857,-249.6857143,-83.70714286,-206.0071429,139.7714286,26.20714286,305.75,0,-18.67714286,-100.7142857,-52.42,-240.4857143,4.942857143,-74.50714286,-25.42571429,-196.8071429,-228.55,-40.9,9.2,9.2,-12.3,37.6
20190828,-53.40571429,-171.7085714,5.745714286,-102.6985714,118.3028571,59.15142857,251.6,93.45,16.14,-46.85571429,-36.5,-165.1585714,35.88,12.29571429,-16.76,-96.14857143,-172.85,57.05,6.55,6.55,86.4,81.7
20190829,-64.62571429,-131.0714286,1.82,-164.2942857,66.44571429,66.44571429,203,87.7,-66.42285714,-57.02571429,-89.82857143,-123.4714286,-51.79428571,9.42,-69.34857143,-156.6942857,-93,95.3,7.6,7.6,53.25,145.3
20190830,29.37428571,-12.15428571,95.82,145.6542857,41.52857143,66.44571429,109,181.7,-69.73285714,35.02428571,-77.59571429,-6.504285714,-42.21285714,101.47,-11.7,151.3042857,-22.85,130.25,5.65,5.65,20.95,72.55
20190903,91.74571429,52.80285714,169.6314286,122.9,38.94285714,77.88571429,32,240.6,-41.45857143,90.09571429,-51.95,51.15285714,-34.46428571,167.9814286,-23.97285714,121.25,27.55,238.95,-1.65,-1.65,-68.8,-33.25
20190904,-25.04714286,-42.19857143,155.0428571,52.13428571,17.15142857,180.09,40.25,259.9,-0.952857143,-10.44714286,-7.618571429,-27.59857143,65.70428571,169.6428571,49.04,66.73428571,12.2,195.7,14.6,14.6,114.55,50.2
20190905,-73.43142857,-102.6085714,43.27714286,6.805714286,29.17714286,116.7085714,106.65,148.65,-2.935714286,-68.98142857,-33.79571429,-98.15857143,23.51571429,47.72714286,-51.43,11.25571429,17.8,118.8,4.45,4.45,-88.15,20.95
20190906,39.5,26.08,120.02,99.89,13.42,80.52,5.45,229.4,78.16714286,34.05,57.32142857,20.63,99.01285714,114.57,81.64142857,94.44,-10.9,102.35,-5.45,-5.45,-175.1,-263.45
20190909,-51.34857143,-62.77142857,5.765714286,-17.08,11.42285714,57.11428571,99.05,100.85,85.00571429,-51.54857143,-4.651428571,-62.97142857,132.8228571,5.565714286,114.8914286,-17.28,-99.25,-108.55,-0.2,-0.2,-16.55,-152.15
20190911,-226.8485714,-244.4742857,-156.3457143,-59.40428571,17.62571429,70.50285714,274.35,34.1,3.24,-186.5485714,-5.2,-204.1742857,28.56,-116.0457143,18.01,-19.10428571,-216.5,18.1,40.3,39.5,-128.55,-178.75
20190912,-133.3957143,-230.3371429,-62.89285714,-36.45428571,96.94142857,70.50285714,251.4,57.05,73.68428571,-169.4957143,25.23714286,-266.4371429,108.9185714,-98.99285714,82.49285714,-72.55428571,-282,-127.7,-36.1,-32.85,596,476.05
20190913,-299.7914286,-374.56,-150.2542857,-262.4071429,74.76857143,149.5371429,412.8,23.35,-4.45,-267.8914286,-544.45,-342.66,15.55,-118.3542857,-324.45,-230.5071429,288.6,24.75,31.9,5.35,125.25,865.85
20190916,433.75,226.6785714,537.2857143,123.1428571,207.0714286,103.5357143,100.05,624.7,-124.7857143,607.45,-193.2428571,400.3785714,-90.55714286,710.9857143,-76.86571429,296.8428571,276,761.15,173.7,171.15,-15.85,138.1
20190917,736.1142857,364.4071429,907.6714286,478.7785714,371.7071429,171.5571429,79.65,921.1,16.46857143,748.7142857,-1.085714286,377.0071429,31.09714286,920.2714286,1.84,491.3785714,-21.05,877.3,12.6,31.25,-110.55,-152.1
20190918,8.1,-77.67857143,751.5142857,579.9571429,85.77857143,743.4142857,64.25,936.5,51.12142857,-48.65,-0.438571429,-134.4285714,84.26714286,694.7642857,76.90142857,523.2071429,-108.6,763.25,-56.75,-44.35,82.15,12.65
20190919,-146.8,-232.5785714,224.9071429,425.0571429,85.77857143,371.7071429,219.15,781.6,-80.56571429,-114.9,-96.96,-200.6785714,-51.87571429,256.8071429,-68.27,456.9571429,-50.15,807.15,31.9,28.65,-11.45,86.15
20190920,-27.75714286,-55.64285714,83.78571429,390.5285714,27.88571429,111.5428571,108.35,867.65,-9.7,-10.45714286,-25.59,-38.34285714,3.92,101.0857143,-32.4,407.8285714,-35.6,860.95,17.3,18.7,-5.75,-46.75
20190923,-16.69,-57.76428571,38.07571429,92.84142857,41.07428571,54.76571429,101.1,138.5,53.4,-56.94,14.97142857,-98.01428571,72.61428571,-2.174285714,34.18571429,52.59142857,-101.55,3.55,-40.25,-30.95,-127.5,-103.2
20190924,-52.28571429,-77.02285714,40.47857143,-8.995714286,24.73714286,92.76428571,116.75,99.7,39.07142857,-4.235714286,-11.89428571,-28.97285714,115.52,88.52857143,107.0257143,39.05428571,-52.5,-133.35,48.05,20.75,8.25,-229.4
20190925,-48.20714286,-153.5714286,-38.62857143,-86.52142857,105.3642857,9.578571429,208.95,126.3,-21.65,-149.5571429,-48.39285714,-254.9214286,-12.73571429,-139.9785714,-36.50714286,-187.8714286,-227.9,3.35,-101.35,-82.85,-212.8,-133.95
20190926,-122.8071429,-256.9071429,-113.2285714,-55.75714286,134.1,9.578571429,283.55,51.7,18.59,-60.35714286,-1.03,-194.4571429,155.93,-50.77857143,116.69,6.692857143,-215.45,-109.1,62.45,52.1,-77.4,-273.35
20190927,-288.4214286,-440.77,-186.8557143,-250.3342857,152.3485714,101.5657143,444.25,0.1,-20.83857143,-270.2714286,-27.34142857,-422.62,5.172857143,-168.7057143,27.93285714,-232.1842857,-383.45,-52.9,18.15,27.2,214.85,142.95
20190930,-213.3942857,-436.4828571,-174.0257143,-160.9028571,223.0885714,39.36857143,456.5,2.8,-16.26142857,-221.3442857,-122.6757143,-444.4328571,19.21,-181.9757143,-65.92142857,-168.8528571,-244.5,-33.5,-7.95,-3.55,-49.55,115.35
20191001,-0.26,-84.74,140.54,-98.82,84.48,140.8,245.2,247.6,64.41428571,-53.06,29.5,-137.54,83.21428571,87.74,34.87142857,-151.62,-295.45,103.35,-52.8,-54.35,25.55,8.5
20191003,15.70285714,-110.4171429,51.73714286,-56.36571429,126.12,36.03428571,171.6,143.7,31.87857143,44.05285714,-35.99,-82.06714286,48.84571429,80.08714286,0.725,-28.01571429,-45,72.35,28.35,34.05,-2.95,41.75
20191004,75.30285714,-14.78285714,102.3285714,120.3457143,90.08571429,27.02571429,112,203.3,-62.2,70.75285714,-78.17142857,-19.33285714,-26.26428571,97.77857143,-82.16428571,115.7957143,3.3,178.85,-4.55,13.45,74.05,127.35
20191007,86.47142857,-31.86571429,113.78,131.9857143,118.3371429,27.30857143,104.8,213.8,-60.21428571,108.9214286,-77.67857143,-9.415714286,-21.79285714,136.23,-81.17142857,154.4357143,39.55,235.9,22.45,38.25,23.85,131.3
20191009,184.6571429,41.39714286,205.1228571,113.0271429,143.26,20.46571429,32.05,326.1,-3.25,206.6071429,-6.89,63.34714286,16.77,227.0728571,9.49,134.9771429,11.75,306.2,21.95,17.6,100.35,130.25
20191010,98.83714286,5.321428571,183.8514286,158.3471429,93.51571429,85.01428571,2.35,295.2,6.244285714,107.7871429,-66.64714286,14.27142857,24.46714286,192.8014286,-11.97857143,167.2971429,134.1,272.2,8.95,10.4,105.9,180.8
20191011,123.4428571,98.77714286,246.7714286,86.44428571,24.66571429,123.3285714,25.7,405.95,-80.56,100.4428571,-91.80571429,75.77714286,-54.32,223.7714286,-24.33142857,63.44428571,76.5,376.95,-23,-26.9,-16.65,54.4
20191014,207.7614286,173.3342857,345.47,161.8585714,34.42714286,137.7085714,23.2,378.45,-6.791428572,186.8114286,-50.77142857,152.3842857,5.774285714,324.52,-13.07428571,140.9085714,19.75,311.45,-20.95,-30.95,10.5,-20.85
20191015,-34.8,-97.26,162.99,121.35,62.46,197.79,90.55,273.8,-61.09142857,-52,-70.46857143,-114.46,-36.08571429,145.79,-29.83428571,104.15,-30.55,224.4,-17.2,-4.7,-53.9,8.55
20191016,-22.58142857,-89.79285714,137.0457143,19.42571429,67.21142857,159.6271429,84.75,209.3,56.03714286,20.46857143,33.84571429,-46.74285714,81.92714286,180.0957143,30.14714286,62.47571429,-28,136.6,43.05,39.45,-9.85,-68.75
20191017,-44.17,-58.78142857,21.58142857,28.88714286,14.61142857,65.75142857,99.2,156.5,22.43857143,-43.27,-12.50714286,-57.88142857,41.85285714,22.48142857,45.73571429,29.78714286,-76.45,43.35,0.9,-1.4,128.95,180.45
20191018,-50.48142857,-74.75,-1.944285714,-38.34714286,24.26857143,48.53714286,110.45,101.9,-151.5714286,7.018571429,-156.8571429,-17.25,-93.42857143,55.55571429,-82.85714286,19.15285714,107.1,134.45,57.5,63.65,21.7,191.9
20191022,123.4842857,114.3571429,214.7557143,50.46714286,9.127142857,91.27142857,24.95,294.5,-26.64142857,152.4342857,-29.26428571,143.3071429,-5.658571428,243.7057143,12.70142857,79.41714286,55,282.65,28.95,35.1,-0.2,53
20191023,256.6485714,74.77285714,342.2371429,106.8685714,181.8757143,85.58857143,23.15,351.3,-20.36571429,282.7485714,-45.40857143,100.8728571,-17.86142857,368.3371429,-12.85285714,132.9685714,69.95,356.75,26.1,25.35,33,57
20191024,273.8614286,32.61571429,362.7414286,134.1928571,241.2457143,88.88,67.95,376.45,-1.2,302.0614286,-10.45,60.81571429,11.75,390.9414286,-6.75,162.3928571,-3.5,376.15,28.2,24.95,22.45,80.7
20191025,27.08,-11.01142857,154.0514286,192.1428571,38.09142857,126.9714286,10,434.4,-19.48142857,59.73,-26.02571429,21.63857143,11.05857143,186.7014286,8.877142857,224.7928571,65.55,433.6,32.65,28.5,-31.35,-11.6
20191029,79.23571429,-17.32142857,143.6071429,111.4214286,96.55714286,64.37142857,24.6,350.9,17.16428571,80.33571429,7.061428571,-16.22142857,52.52428571,144.7071429,22.21571429,112.5214286,-23.15,263.95,1.1,1.45,81.15,15.05
20191030,54.02428571,-30.40142857,60.51857143,80.00142857,84.42571429,6.494285714,54.5,172.8,-88.39428571,13.97428571,-130.72,-70.45142857,0.96,20.46857143,-36.66285714,39.95142857,37.15,99.85,-40.05,-35.1,33.85,137
20191031,99.06714286,28.36571429,104.5057143,55.55857143,70.70142857,5.438571429,45.6,144.75,25.90142857,121.3171429,-10.82714286,50.61571429,35.69571429,126.7557143,13.65857143,77.80857143,8.3,112.95,22.25,17.05,-54.95,-83.25
20191101,147.6785714,55.49285714,157.9214286,116.95,92.18571429,10.24285714,3,176.25,-1.351428571,92.37857143,-9.054285714,0.192857143,21.75714286,102.6214286,-36.01428571,61.65,11,55.45,-55.3,-56.95,42.2,-55.1
20191104,-62.94285714,-73.45142857,10.61714286,-78.70571429,10.50857143,73.56,125.9,58,-0.561428572,-102.5928571,-17.91,-113.1014286,8.112857143,-29.03285714,-15.01857143,-118.3557143,-100.8,-18.1,-39.65,-40.7,-54.3,-41.45
20191105,-59.97142857,-71.51428571,38.14285714,-8.028571429,11.54285714,98.11428571,124.4,77.6,-13.87857143,-87.62142857,-20.10714286,-99.16428571,4.807142857,10.49285714,14.15,-35.67857143,-113,-20,-27.65,-28.3,28.6,-19.45
20191106,-145.0285714,-202.1142857,-56.22857143,-100.6285714,57.08571429,88.8,207,15,20.45,-140.6785714,-15.91285714,-197.7642857,28.84142857,-51.87857143,-18.71,-96.27857143,-144.6,-20.5,4.35,6.9,14.4,73.55
20191107,-5.785714286,-95.85714286,56.57142857,-61.21428571,90.07142857,62.35714286,171.5,71,-36.52714286,20.36428571,-47.25857143,-69.70714286,-12.38142857,82.72142857,-7.015714286,-35.06428571,-60.65,87.95,26.15,28,-14.1,3.35
20191108,36.61428571,-53.45714286,50.47142857,57.4,90.07142857,13.85714286,129.1,113.4,23.69285714,42.11428571,16.39571429,-47.95714286,34.63857143,55.97142857,36.46285714,62.9,-111.3,67.35,5.5,1.2,60.15,40.4
20191111,8.031428571,-33.53428571,34.01,44.40142857,41.56571429,25.97857143,81.35,100.5,-48.68,5.431428571,-56,-36.13428571,-19.4,31.41,-9.64,41.80142857,-21.45,75,-2.6,-1.35,29.3,89.9
20191113,61.63571429,14.87428571,82.41857143,98.00571429,46.76142857,20.78285714,22.55,159.3,-61.88714286,59.23571429,-74.25142857,12.47428571,-34.68571429,80.01857143,-49.52285714,95.60571429,55.5,150.8,-2.4,-0.8,-46.05,-12.2
20191114,92.54857143,-2.391428571,119.6742857,126.4557143,94.94,27.12571429,49.55,187.8,14.81,91.14857143,1.587142857,-3.791428571,19.76857143,118.2742857,32.99142857,125.0557143,-43.05,136.45,-1.4,2.95,-50.25,-99.9
20191115,46.91428571,-30.8,66.34285714,37.2,77.71428571,19.42857143,92.65,77.35,50.84571429,33.71428571,23.28285714,-44,65.88,53.14285714,30.8,24,-90.95,-8.65,-13.2,-7.95,174.3,144.75
20191118,-5.507142857,-87.17571429,14.91,-71.86285714,81.66857143,20.41714286,150.85,27.8,-110.3185714,9.042857143,-141.6128571,-72.62571429,-42.51428571,29.46,-32.08285714,-57.31285714,43.15,39.25,14.55,15.45,-22.75,171.05
20191119,106.5385714,49.50428571,157.2357143,93.86428571,57.03428571,50.69714286,4.25,217.55,28.57857143,120.1385714,2.75,63.10428571,38.26428571,170.8357143,70.55,107.4642857,24.9,133.7,13.6,18.6,30.5,7.45
20191120,101.9314286,-3.797142857,123.0771429,38.49428571,105.7285714,21.14571429,33.3,213.4,8.842857143,103.9314286,-5.942857143,-1.797142857,17.71428571,125.0771429,-1.507142857,40.49428571,-7.15,187.8,2,-5.3,31.2,50.6
20191121,35.5,-6.791428571,127.1314286,70.74285714,42.29142857,91.63142857,8.1,238.6,7.28,34.7,-4.86,-7.591428571,19.42,126.3314286,2.077142857,69.94285714,26,212,-0.8,-3.8,8.9,-30.1
20191122,58.90285714,-3.428571429,121.2342857,97.86,62.33142857,62.33142857,6.7,266,-0.528571429,-7.797142857,-9.671428571,-70.12857143,14.1,54.53428571,15.92857143,31.16,-40.9,167.8,-66.7,-67.2,-21.15,6.5
20191125,-6.48,-33.16,13.53,46.88,26.68,20.01,65,168.45,7.31,3.47,-4.875714286,-23.21,19.49571429,23.48,-0.001428572,56.83,-20.45,127.7,9.95,19.25,-31.85,-52.15
20191126,-5.971428571,-25.82857143,5.942857143,-13.91428571,19.85714286,11.91428571,66.9,72.1,62.54285714,-13.47142857,26.96285714,-33.32857143,72.70857143,-1.557142857,52.37714286,-21.41428571,-72.95,-22.9,-7.5,-8.45,87.5,6.45
20191127,-45.54285714,-73.29714286,-22.41428571,0.714285714,27.75428571,23.12857143,107.2,54.7,-30.11285714,-87.39285714,-88.73857143,-115.1471429,-2.524285714,-64.26428571,-9.421428572,-41.13571429,-59.9,-18.7,-41.85,-48.25,-47.45,36.15
20191128,-5.09,-36.05,56.83,20.71,30.96,61.92,67.95,112.65,1.61,-0.44,-8.567142857,-31.4,27.05285714,61.48,29.59714286,25.36,-41.95,49.6,4.65,2.5,-110.6,-145.1
20191129,-48.61285714,-57.76428571,6.295714286,-12.00714286,9.151428571,54.90857143,92.45,67.7,51.02857143,-31.61285714,-9.371428571,-40.76428571,63.97142857,23.29571429,81.22857143,4.992857143,-55.45,-46.3,17,15.1,11.8,-97.1
20191202,-148.47,-154.3685714,-71.78857143,-95.38285714,5.898571429,76.68142857,187.95,18.5,-40.27571429,-153.07,-45.50142857,-158.9685714,-3.695714286,-76.38857143,6.755714286,-99.98285714,-128,-13,-4.6,3.6,-56.85,-41.7
20191203,-59.14857143,-115.7057143,-19.55857143,-42.18142857,56.55714286,39.59,151.05,46.9,32.06,-62.44857143,4.732857143,-119.0057143,44.48142857,-22.85857143,46.96571429,-45.48142857,-144.65,-33.65,-3.3,-4.85,35.6,-19.6
20191204,-192.9371429,-199.5542857,-60.59428571,-120.1485714,6.617142857,132.3428571,212.75,18.85,-6.784285714,-190.8871429,-22.99428571,-197.5042857,4.794285714,-58.54428571,9.425714286,-118.0985714,-162.5,-11.95,2.05,3.2,43.8,117
20191205,8.05,-75.45285714,49.80142857,-89.37,83.50285714,41.75142857,173.95,69.6,-16.52571429,42.05,-36.48,-41.45285714,-9.042857143,83.80142857,-4.054285714,-55.37,-62.35,93.9,34,36.45,90.8,175.3
20191206,27.14142857,9.175714286,104.9928571,51.09571429,17.96571429,77.85142857,59.75,149.85,-45.4,69.89142857,-71.5,51.92571429,-29.74,147.7428571,-55.84,93.84571429,69.85,188.1,42.75,38.25,-49.65,19.9
20191209,158.9028571,142.9342857,246.73,174.8714286,15.96857143,87.82714286,0.55,278.9,28.67857143,147.1528571,16.76428571,131.1842857,32.65,234.98,52.50714286,163.1214286,-8.35,201.6,-11.75,-16.75,94.9,58.1
20191210,-27.26142857,-67.18285714,148.3928571,116.4557143,39.92142857,175.6542857,66.95,212.5,-72.44285714,-10.66142857,-78.38571429,-50.58285714,-60.55714286,164.9928571,-57.58571429,133.0557143,48.15,223.6,16.6,17.85,59.15,145.9
20191211,85.81,-7.79,198.13,104.53,93.6,112.32,2.35,325.25,0.054285714,80.36,-27.91428571,-13.24,6.508571428,192.68,-15.00571429,99.08,52.95,305.25,-5.45,-9.4,43.8,80
20191212,134.39,19.73,142.58,191.72,114.66,8.19,5.55,281.1,-44.96142857,105.09,-54.86857143,-9.57,-13.25857143,113.28,-27.12857143,162.42,24,241.3,-29.3,-19,27.5,73.4
20191213,157.1842857,52.05142857,169.5528571,113.8942857,105.1328571,12.36857143,4.75,211.7,-18.03,146.0342857,-22.87,40.90142857,-10.77,158.4028571,-9.56,102.7442857,20.9,195,-11.15,-8.2,5,15.8
20191216,11.72857143,-1.062857143,120.4557143,107.6642857,12.79142857,108.7271429,6.35,217.5,-4,-7.171428571,-13.25,-19.96285714,7.1,101.5557143,8.95,88.76428571,-6.4,152.7,-18.9,-19.65,-35.15,-36.1
20191217,-1.397142857,-12.93142857,73.57571429,67.80857143,11.53428571,74.97285714,21,180.85,3.765714286,-4.197142857,-2.742857143,-15.73142857,15.15571429,70.77571429,29.8,65.00857143,-12.85,132.05,-2.8,-5.2,-86.3,-146.25
20191218,-37.63714286,-51.37428571,-6.728571429,7.008571428,13.73714286,30.90857143,61.35,58.85,15.69285714,-59.08714286,-0.755714286,-72.82428571,26.65857143,-28.17857143,45.84857143,-14.44142857,-74.45,-50.2,-21.45,-22.4,1.35,117.35
