_NF1,20181228,15:12,10906.65,10908.1,10903.05,10903.05,33525
_NF1,20181228,15:13,10903.0,10906.0,10901.0,10903.45,54225
_NF1,20181228,15:14,10903.85,10903.85,10901.05,10902.5,38100
_NF1,20181228,15:15,10902.7,10902.7,10897.35,10901.55,92700
_NF1,20181228,15:16,10901.55,10906.65,10901.55,10904.75,60375
_NF1,20181228,15:17,10904.9,10905.45,10902.1,10904.15,42150
_NF1,20181228,15:18,10904.15,10905.55,10902.5,10904.0,31725
_NF1,20181228,15:19,10904.45,10905.0,10902.0,10903.0,42375
_NF1,20181228,15:20,10902.75,10908.9,10902.05,10908.1,62100
_NF1,20181228,15:21,10908.9,10910.75,10908.0,10908.6,64200
_NF1,20181228,15:22,10908.5,10908.55,10905.05,10907.0,39600
_NF1,20181228,15:23,10907.0,10909.75,10905.4,10905.7,58350
_NF1,20181228,15:24,10905.7,10906.2,10904.65,10905.6,52125
_NF1,20181228,15:25,10905.6,10909.45,10905.6,10908.0,47625
_NF1,20181228,15:26,10909.2,10910.85,10908.35,10910.2,61575
_NF1,20181228,15:27,10910.85,10911.9,10909.55,10911.75,85200
_NF1,20181228,15:28,10911.8,10912.4,10910.15,10910.9,86850
_NF1,20181228,15:29,10911.2,10914.0,10910.0,10910.0,85200
